id,focus,signal,slack,drag,confidence,score,lane
l001,sync drift,35,33,6,25,197,ship
l002,local state,35,34,6,55,259,ship
l003,conflict cost,35,35,6,85,321,ship
l004,form pressure,35,36,18,25,155,watch
l005,sync drift,35,37,18,55,217,ship
l006,local state,35,38,18,85,279,ship
l007,conflict cost,35,39,34,25,97,hold
l008,form pressure,35,40,34,55,159,ship
l009,sync drift,35,41,34,85,221,ship
l010,local state,60,42,6,25,290,ship
l011,conflict cost,60,43,6,55,352,ship
l012,form pressure,60,44,6,85,414,ship
l013,sync drift,60,45,18,25,248,ship
l014,local state,60,46,18,55,310,ship
l015,conflict cost,60,47,18,85,372,ship
l016,form pressure,60,48,34,25,190,ship
l017,sync drift,60,32,34,55,218,ship
l018,local state,60,33,34,85,280,ship
l019,conflict cost,85,34,6,25,349,ship
l020,form pressure,85,35,6,55,411,ship
l021,sync drift,85,36,6,85,473,ship
l022,local state,85,37,18,25,307,ship
l023,conflict cost,85,38,18,55,369,ship
l024,form pressure,85,39,18,85,431,ship
l025,sync drift,85,40,34,25,249,ship
l026,local state,85,41,34,55,311,ship
l027,conflict cost,85,42,34,85,373,ship
